Country code	Sector code	Area	Production	Green water intensity	Blue water intensity	Grey water intensity	Total green water	Total blue water	Total grey water
"TGO"	"dair"	"0"	"18,481"	"0"	"2"	"0"	"0"	"0"	"0"
"TGO"	"mmll"	"0"	"529,907"	"0"	"2"	"0"	"0"	"1"	"0"
"TGO"	"rmll"	"0"	"72,493"	"0"	"2"	"0"	"0"	"0"	"0"
"TGO"	"wmll"	"0"	"80,276"	"0"	"2"	"0"	"0"	"0"	"0"
"TGO"	"gmll"	"0"	"189,070"	"0"	"2"	"0"	"0"	"0"	"0"
"TGO"	"pcof"	"0"	"10,598"	"0"	"5"	"0"	"0"	"0"	"0"
"TGO"	"food"	"0"	"77,045"	"0"	"2"	"0"	"0"	"0"	"0"
"TGO"	"beve"	"0"	"81,309"	"0"	"8"	"0"	"0"	"1"	"0"
"THA"	"maiz"	"1,103,147"	"5,034,757"	"919"	"0"	"120"	"4,627"	"0"	"604"
"THA"	"sorg"	"18,863"	"36,784"	"2,242"	"0"	"129"	"82"	"0"	"5"
"THA"	"rice"	"10,647,941"	"33,286,545"	"2,657"	"546"	"124"	"88,453"	"18,186"	"4,124"
"THA"	"whea"	"57,821"	"131,351"	"4,152"	"0"	"1"	"545"	"0"	"0"
"THA"	"ocer"	"196,665"	"304,632"	"10,965"	"0"	"546"	"3,340"	"0"	"166"
"THA"	"puls"	"207,583"	"209,195"	"3,490"	"0"	"651"	"730"	"0"	"136"
"THA"	"gnut"	"30,000"	"33,830"	"3,056"	"0"	"73"	"103"	"0"	"2"
"THA"	"oils"	"1,099,121"	"19,828,538"	"2,559"	"0"	"29"	"50,746"	"0"	"577"
"THA"	"cass"	"1,332,379"	"34,257,758"	"435"	"0"	"32"	"14,902"	"0"	"1,096"
"THA"	"ipot"	"5,967"	"108,291"	"381"	"0"	"38"	"41"	"0"	"4"
"THA"	"root"	"30,140"	"409,977"	"2,654"	"145"	"132"	"1,088"	"59"	"54"
"THA"	"leaf"	"40,808"	"624,486"	"983"	"90"	"298"	"614"	"56"	"186"
"THA"	"vege"	"315,375"	"2,232,981"	"378"	"146"	"221"	"845"	"326"	"494"
"THA"	"sugr"	"1,790,208"	"135,073,792"	"209"	"43"	"7"	"28,230"	"5,808"	"946"
"THA"	"toba"	"19,937"	"66,969"	"1,569"	"0"	"335"	"105"	"0"	"22"
"THA"	"cott"	"25,231"	"116,231"	"12,344"	"381"	"820"	"1,435"	"44"	"95"
"THA"	"nuts"	"44,707"	"81,455"	"9,459"	"839"	"522"	"770"	"68"	"43"
"THA"	"bana"	"59,720"	"1,045,352"	"829"	"514"	"137"	"867"	"537"	"143"
"THA"	"plan"	"0"	"24"	"829"	"514"	"137"	"0"	"0"	"0"
"THA"	"frui"	"1,025,268"	"10,428,886"	"1,745"	"436"	"297"	"18,199"	"4,548"	"3,096"
"THA"	"teal"	"7,828"	"50,614"	"39,622"	"5,836"	"1,774"	"2,005"	"295"	"90"
"THA"	"coff"	"41,253"	"23,617"	"10,608"	"0"	"516"	"251"	"0"	"12"
"THA"	"coco"	"43"	"124"	"19,766"	"0"	"1,050"	"2"	"0"	"0"
"THA"	"rubb"	"3,203,696"	"4,813,527"	"6,909"	"715"	"328"	"33,257"	"3,442"	"1,579"
"THA"	"ocrp"	"101,308"	"419,983"	"4,321"	"534"	"258"	"1,815"	"224"	"109"
"THA"	"catt"	"0"	"168,159"	"16,383"	"161"	"71"	"2,755"	"27"	"12"
"THA"	"milk"	"0"	"1,200,000"	"968"	"65"	"78"	"1,162"	"78"	"94"
"THA"	"poul"	"0"	"1,779,844"	"3,834"	"173"	"229"	"6,824"	"308"	"408"
"THA"	"eggs"	"0"	"1,117,734"	"3,639"	"189"	"223"	"4,068"	"211"	"250"
"THA"	"smlr"	"0"	"2,144"	"6,802"	"246"	"34"	"15"	"1"	"0"
"THA"	"oliv"	"0"	"1,063,936"	"4,123"	"415"	"217"	"4,386"	"441"	"231"
"THA"	"aqua"	"0"	"689"	"1,629"	"179"	"166"	"1"	"0"	"0"
"THA"	"fish"	"0"	"1,742"	"0"	"0"	"0"	"0"	"0"	"0"
"THA"	"meat"	"0"	"1,099,326"	"0"	"0"	"0"	"0"	"1"	"0"
"THA"	"fsea"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"
"THA"	"fveg"	"0"	"5,922,150"	"0"	"2"	"0"	"0"	"9"	"0"
"THA"	"foil"	"0"	"1,199,674"	"0"	"0"	"0"	"0"	"0"	"0"
"THA"	"dair"	"0"	"305,746"	"0"	"2"	"0"	"0"	"1"	"0"
"THA"	"mmll"	"0"	"548,044"	"0"	"2"	"0"	"0"	"1"	"0"
"THA"	"rmll"	"0"	"17,815,488"	"0"	"2"	"0"	"0"	"30"	"0"
"THA"	"wmll"	"0"	"1,221,429"	"0"	"2"	"0"	"0"	"2"	"0"
"THA"	"gmll"	"0"	"839,806"	"0"	"2"	"0"	"0"	"1"	"0"
"THA"	"sref"	"0"	"31,874,654"	"0"	"1"	"0"	"0"	"24"	"0"
"THA"	"pcof"	"0"	"25,317"	"0"	"5"	"0"	"0"	"0"	"0"
"THA"	"food"	"0"	"3,402,397"	"0"	"2"	"0"	"0"	"6"	"0"
"THA"	"beve"	"0"	"4,317,917"	"0"	"8"	"0"	"0"	"33"	"0"
"TJK"	"maiz"	"15,944"	"237,355"	"441"	"1,129"	"414"	"105"	"268"	"98"
"TJK"	"sorg"	"48"	"193"	"3,632"	"0"	"615"	"1"	"0"	"0"
"TJK"	"rice"	"11,825"	"90,446"	"358"	"1,412"	"612"	"32"	"128"	"55"
"TJK"	"whea"	"327,828"	"887,803"	"1,644"	"65"	"97"	"1,460"	"58"	"86"
"TJK"	"ocer"	"2,376"	"3,043"	"3,084"	"644"	"597"	"9"	"2"	"2"
"TJK"	"puls"	"16,549"	"49,616"	"2,415"	"3,189"	"1,201"	"120"	"158"	"60"
"TJK"	"gnut"	"3,728"	"14,551"	"1,773"	"0"	"3,216"	"26"	"0"	"47"
"TJK"	"oils"	"8,849"	"226,274"	"5,539"	"11,235"	"9,116"	"1,253"	"2,542"	"2,063"
"TJK"	"ipot"	"49,643"	"964,644"	"58"	"133"	"65"	"56"	"128"	"63"
"TJK"	"leaf"	"9,870"	"328,531"	"94"	"288"	"16"	"31"	"95"	"5"
"TJK"	"vege"	"58,953"	"1,837,584"	"190"	"331"	"23"	"350"	"609"	"43"
"TJK"	"toba"	"96"	"138"	"1,047"	"0"	"611"	"0"	"0"	"0"
"TJK"	"cott"	"185,817"	"300,342"	"1,047"	"0"	"611"	"314"	"0"	"184"
"TJK"	"nuts"	"6,232"	"5,827"	"5,535"	"6,183"	"1,214"	"32"	"36"	"7"
"TJK"	"frui"	"134,930"	"1,227,395"	"3,365"	"4,803"	"238"	"4,130"	"5,895"	"292"
"TJK"	"ocrp"	"1,638"	"1,467"	"750"	"3,177"	"709"	"1"	"5"	"1"
"TJK"	"catt"	"0"	"39,560"	"28,708"	"2,872"	"171"	"1,136"	"114"	"7"
"TJK"	"milk"	"0"	"1,037,730"	"7,396"	"4,462"	"279"	"7,675"	"4,630"	"290"
"TJK"	"poul"	"0"	"1,733"	"7,632"	"15,553"	"2,211"	"13"	"27"	"4"
"TJK"	"eggs"	"0"	"24,766"	"4,801"	"11,295"	"1,357"	"119"	"280"	"34"
"TJK"	"smlr"	"0"	"69,920"	"84,612"	"964"	"120"	"5,916"	"67"	"8"
"TJK"	"oliv"	"0"	"6,819"	"1,497"	"4,131"	"235"	"10"	"28"	"2"
"TJK"	"aqua"	"0"	"2"	"1,629"	"179"	"166"	"0"	"0"	"0"
"TJK"	"meat"	"0"	"18,246"	"0"	"0"	"0"	"0"	"0"	"0"
"TJK"	"fveg"	"0"	"20,827"	"0"	"2"	"0"	"0"	"0"	"0"
"TJK"	"foil"	"0"	"27,915"	"0"	"0"	"0"	"0"	"0"	"0"
"TJK"	"dair"	"0"	"14,021"	"0"	"2"	"0"	"0"	"0"	"0"
"TJK"	"mmll"	"0"	"79,735"	"0"	"2"	"0"	"0"	"0"	"0"
"TJK"	"rmll"	"0"	"55,811"	"0"	"2"	"0"	"0"	"0"	"0"
"TJK"	"wmll"	"0"	"893,000"	"0"	"2"	"0"	"0"	"2"	"0"
"TJK"	"gmll"	"0"	"87,000"	"0"	"2"	"0"	"0"	"0"	"0"
"TJK"	"food"	"0"	"179,889"	"0"	"2"	"0"	"0"	"0"	"0"
"TJK"	"beve"	"0"	"6,467"	"0"	"8"	"0"	"0"	"0"	"0"
"TKM"	"maiz"	"31,452"	"40,000"	"2,290"	"5,560"	"0"	"92"	"222"	"0"
"TKM"	"rice"	"159,272"	"130,000"	"1,148"	"3,414"	"1"	"149"	"444"	"0"
"TKM"	"whea"	"733,790"	"1,018,969"	"1,086"	"233"	"0"	"1,107"	"237"	"0"
"TKM"	"puls"	"7,131"	"12,904"	"1,306"	"1,558"	"0"	"17"	"20"	"0"
"TKM"	"oils"	"0"	"340,000"	"999"	"4,772"	"0"	"340"	"1,622"	"0"
"TKM"	"ipot"	"17,326"	"293,533"	"205"	"292"	"0"	"60"	"86"	"0"
"TKM"	"leaf"	"5,265"	"111,099"	"263"	"715"	"0"	"29"	"79"	"0"
"TKM"	"vege"	"16,602"	"572,114"	"219"	"358"	"0"	"125"	"205"	"0"
"TKM"	"sugr"	"19,231"	"243,386"	"681"	"0"	"1"	"166"	"0"	"0"
"TKM"	"toba"	"1,519"	"3,233"	"808"	"0"	"2"	"3"	"0"	"0"
"TKM"	"cott"	"535,000"	"618,200"	"808"	"0"	"2"	"500"	"0"	"1"
"TKM"	"nuts"	"2,255"	"1,512"	"6,178"	"6,061"	"1"	"9"	"9"	"0"
"TKM"	"frui"	"56,027"	"650,527"	"850"	"975"	"0"	"553"	"634"	"0"
"TKM"	"catt"	"0"	"144,223"	"10,288"	"2,093"	"2"	"1,484"	"302"	"0"
"TKM"	"milk"	"0"	"2,100,000"	"1,362"	"729"	"2"	"2,860"	"1,531"	"4"
"TKM"	"poul"	"0"	"21,567"	"6,913"	"4,091"	"15"	"149"	"88"	"0"
"TKM"	"eggs"	"0"	"46,898"	"6,385"	"4,375"	"14"	"299"	"205"	"1"
"TKM"	"smlr"	"0"	"184,235"	"10,872"	"239"	"0"	"2,003"	"44"	"0"
"TKM"	"oliv"	"0"	"656"	"3,193"	"7,300"	"4"	"2"	"5"	"0"
"TKM"	"aqua"	"0"	"15"	"1,629"	"179"	"166"	"0"	"0"	"0"
"TKM"	"meat"	"0"	"41,082"	"0"	"0"	"0"	"0"	"0"	"0"
"TKM"	"fveg"	"0"	"745"	"0"	"2"	"0"	"0"	"0"	"0"
"TKM"	"foil"	"0"	"60,406"	"0"	"0"	"0"	"0"	"0"	"0"
"TKM"	"dair"	"0"	"75,279"	"0"	"2"	"0"	"0"	"0"	"0"
"TKM"	"rmll"	"0"	"74,428"	"0"	"2"	"0"	"0"	"0"	"0"
"TKM"	"wmll"	"0"	"960,000"	"0"	"2"	"0"	"0"	"2"	"0"
"TKM"	"gmll"	"0"	"30,000"	"0"	"2"	"0"	"0"	"0"	"0"
"TKM"	"sref"	"0"	"43,347"	"0"	"1"	"0"	"0"	"0"	"0"
"TKM"	"food"	"0"	"8,887"	"0"	"2"	"0"	"0"	"0"	"0"
"TKM"	"beve"	"0"	"38,748"	"0"	"8"	"0"	"0"	"0"	"0"
"TLS"	"aqua"	"0"	"3"	"1,629"	"179"	"166"	"0"	"0"	"0"
"TLS"	"fish"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"
"TLS"	"meat"	"0"	"2,079"	"0"	"0"	"0"	"0"	"0"	"0"
"TLS"	"fveg"	"0"	"8,130"	"0"	"2"	"0"	"0"	"0"	"0"
"TLS"	"foil"	"0"	"2,539"	"0"	"0"	"0"	"0"	"0"	"0"
"TLS"	"mmll"	"0"	"79,086"	"0"	"2"	"0"	"0"	"0"	"0"
"TLS"	"rmll"	"0"	"47,186"	"0"	"2"	"0"	"0"	"0"	"0"
"TLS"	"food"	"0"	"13,071"	"0"	"2"	"0"	"0"	"0"	"0"
"TON"	"gnut"	"1,454"	"881"	"6,671"	"0"	"164"	"6"	"0"	"0"
"TON"	"oils"	"2,107"	"42,400"	"1,722"	"0"	"13"	"73"	"0"	"1"
"TON"	"cass"	"423"	"6,692"	"402"	"0"	"62"	"3"	"0"	"0"
"TON"	"spot"	"641"	"6,458"	"490"	"0"	"67"	"3"	"0"	"0"
"TON"	"root"	"1,112"	"10,626"	"2,731"	"0"	"43"	"29"	"0"	"0"
"TON"	"leaf"	"2,245"	"20,098"	"268"	"0"	"56"	"5"	"0"	"1"
"TON"	"vege"	"4,713"	"6,977"	"260"	"0"	"25"	"2"	"0"	"0"
"TON"	"bana"	"604"	"888"	"7,301"	"0"	"0"	"6"	"0"	"0"
"TON"	"plan"	"248"	"2,373"	"7,301"	"0"	"0"	"17"	"0"	"0"
"TON"	"frui"	"5,259"	"5,331"	"1,864"	"0"	"54"	"10"	"0"	"0"
"TON"	"coff"	"11"	"16"	"5,421"	"0"	"435"	"0"	"0"	"0"
"TON"	"ocrp"	"337"	"433"	"10,294"	"3,490"	"954"	"4"	"2"	"0"
"TON"	"catt"	"0"	"342"	"9,776"	"203"	"90"	"3"	"0"	"0"
"TON"	"milk"	"0"	"322"	"816"	"72"	"43"	"0"	"0"	"0"
"TON"	"poul"	"0"	"291"	"2,962"	"581"	"403"	"1"	"0"	"0"
"TON"	"eggs"	"0"	"146"	"1,524"	"304"	"198"	"0"	"0"	"0"
"TON"	"smlr"	"0"	"26"	"3,384"	"197"	"1"	"0"	"0"	"0"
"TON"	"oliv"	"0"	"1,737"	"3,239"	"647"	"363"	"6"	"1"	"1"
"TTO"	"maiz"	"2,315"	"2,781"	"1,243"	"0"	"416"	"3"	"0"	"1"
"TTO"	"rice"	"702"	"586"	"1,627"	"27"	"295"	"1"	"0"	"0"
"TTO"	"puls"	"1,041"	"3,285"	"1,163"	"0"	"151"	"4"	"0"	"0"
"TTO"	"oils"	"1,961"	"18,639"	"2,240"	"0"	"120"	"42"	"0"	"2"
"TTO"	"cass"	"448"	"2,079"	"612"	"0"	"38"	"1"	"0"	"0"
"TTO"	"spot"	"231"	"598"	"730"	"0"	"69"	"0"	"0"	"0"
"TTO"	"root"	"816"	"6,028"	"767"	"0"	"46"	"5"	"0"	"0"
"TTO"	"leaf"	"1,404"	"7,929"	"292"	"0"	"36"	"2"	"0"	"0"
"TTO"	"vege"	"1,650"	"7,950"	"450"	"10"	"70"	"4"	"0"	"1"
"TTO"	"toba"	"147"	"205"	"1,708"	"0"	"290"	"0"	"0"	"0"
"TTO"	"bana"	"836"	"3,085"	"2,250"	"0"	"111"	"7"	"0"	"0"
"TTO"	"plan"	"1,474"	"5,208"	"2,250"	"0"	"111"	"12"	"0"	"1"
"TTO"	"frui"	"11,495"	"65,050"	"838"	"0"	"65"	"55"	"0"	"4"
"TTO"	"coff"	"156"	"51"	"78,409"	"0"	"3,074"	"4"	"0"	"0"
"TTO"	"coco"	"3,374"	"338"	"21,956"	"5"	"858"	"7"	"0"	"0"
"TTO"	"ocrp"	"996"	"348"	"30,603"	"0"	"1,202"	"11"	"0"	"0"
"TTO"	"catt"	"0"	"1,068"	"9,339"	"244"	"183"	"10"	"0"	"0"
"TTO"	"milk"	"0"	"3,456"	"1,145"	"83"	"57"	"4"	"0"	"0"
"TTO"	"poul"	"0"	"65,041"	"2,880"	"271"	"408"	"187"	"18"	"27"
"TTO"	"eggs"	"0"	"3,550"	"1,938"	"214"	"272"	"7"	"1"	"1"
"TTO"	"smlr"	"0"	"103"	"9,825"	"193"	"4"	"1"	"0"	"0"
"TTO"	"oliv"	"0"	"2,455"	"3,811"	"486"	"310"	"9"	"1"	"1"
"TTO"	"aqua"	"0"	"0"	"1,629"	"179"	"166"	"0"	"0"	"0"
"TTO"	"fish"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"
"TTO"	"meat"	"0"	"3,427"	"0"	"0"	"0"	"0"	"0"	"0"
"TTO"	"fveg"	"0"	"8,083"	"0"	"2"	"0"	"0"	"0"	"0"
"TTO"	"foil"	"0"	"11,339"	"0"	"0"	"0"	"0"	"0"	"0"
"TTO"	"dair"	"0"	"516"	"0"	"2"	"0"	"0"	"0"	"0"
"TTO"	"mmll"	"0"	"4,397"	"0"	"2"	"0"	"0"	"0"	"0"
"TTO"	"rmll"	"0"	"347"	"0"	"2"	"0"	"0"	"0"	"0"
"TTO"	"wmll"	"0"	"121,333"	"0"	"2"	"0"	"0"	"0"	"0"
"TTO"	"sref"	"0"	"12,135"	"0"	"1"	"0"	"0"	"0"	"0"
"TTO"	"pcof"	"0"	"64"	"0"	"5"	"0"	"0"	"0"	"0"
"TTO"	"food"	"0"	"9,303"	"0"	"2"	"0"	"0"	"0"	"0"
"TTO"	"beve"	"0"	"94,834"	"0"	"8"	"0"	"0"	"1"	"0"
"TUN"	"sorg"	"2,190"	"1,103"	"9,708"	"3,958"	"493"	"11"	"4"	"1"
"TUN"	"whea"	"1,154,000"	"2,200,000"	"2,752"	"73"	"132"	"6,055"	"161"	"290"
"TUN"	"ocer"	"27,027"	"61,274"	"24,687"	"13,776"	"1,458"	"1,513"	"844"	"89"
"TUN"	"puls"	"113,561"	"112,621"	"2,638"	"74"	"433"	"297"	"8"	"49"
"TUN"	"oils"	"1,547,904"	"840,448"	"1,418"	"25"	"2"	"1,192"	"21"	"1"
"TUN"	"ipot"	"26,642"	"450,000"	"114"	"122"	"20"	"51"	"55"	"9"
"TUN"	"leaf"	"19,615"	"318,764"	"159"	"155"	"20"	"51"	"50"	"6"
"TUN"	"vege"	"99,741"	"2,586,130"	"531"	"200"	"37"	"1,372"	"518"	"97"
"TUN"	"sugr"	"1,278"	"76,773"	"203"	"178"	"107"	"16"	"14"	"8"
"TUN"	"toba"	"1,131"	"1,655"	"2,096"	"593"	"306"	"3"	"1"	"1"
"TUN"	"cott"	"1,371"	"685"	"2,096"	"593"	"306"	"1"	"0"	"0"
"TUN"	"nuts"	"224,437"	"102,165"	"18,974"	"2,143"	"1,189"	"1,938"	"219"	"121"
"TUN"	"frui"	"237,523"	"1,961,860"	"625"	"332"	"37"	"1,226"	"651"	"73"
"TUN"	"ocrp"	"27,105"	"33,624"	"1,792"	"285"	"128"	"60"	"10"	"4"
"TUN"	"catt"	"0"	"54,600"	"25,058"	"2,184"	"1,278"	"1,368"	"119"	"70"
"TUN"	"milk"	"0"	"1,407,896"	"1,196"	"193"	"104"	"1,684"	"272"	"146"
"TUN"	"poul"	"0"	"212,380"	"3,104"	"546"	"270"	"659"	"116"	"57"
"TUN"	"eggs"	"0"	"101,500"	"2,585"	"470"	"228"	"262"	"48"	"23"
"TUN"	"smlr"	"0"	"71,299"	"6,481"	"347"	"48"	"462"	"25"	"3"
"TUN"	"oliv"	"0"	"7,235"	"105,740"	"43,060"	"4,751"	"765"	"312"	"34"
"TUN"	"aqua"	"0"	"3"	"1,629"	"179"	"166"	"0"	"0"	"0"
"TUN"	"fish"	"0"	"130"	"0"	"0"	"0"	"0"	"0"	"0"
"TUN"	"meat"	"0"	"18,182"	"0"	"0"	"0"	"0"	"0"	"0"
"TUN"	"fveg"	"0"	"529,878"	"0"	"2"	"0"	"0"	"1"	"0"
"TUN"	"foil"	"0"	"559,524"	"0"	"0"	"0"	"0"	"0"	"0"
"TUN"	"dair"	"0"	"435,370"	"0"	"2"	"0"	"0"	"1"	"0"
"TUN"	"mmll"	"0"	"227"	"0"	"2"	"0"	"0"	"0"	"0"
"TUN"	"wmll"	"0"	"2,334,031"	"0"	"2"	"0"	"0"	"4"	"0"
"TUN"	"gmll"	"0"	"122,887"	"0"	"2"	"0"	"0"	"0"	"0"
"TUN"	"sref"	"0"	"432,984"	"0"	"1"	"0"	"0"	"0"	"0"
"TUN"	"food"	"0"	"189,267"	"0"	"2"	"0"	"0"	"0"	"0"
"TUN"	"beve"	"0"	"226,203"	"0"	"8"	"0"	"0"	"2"	"0"
"TUR"	"maiz"	"591,544"	"5,700,000"	"646"	"208"	"277"	"3,682"	"1,186"	"1,579"
"TUR"	"sorg"	"2,076"	"4,400"	"1,707"	"0"	"165"	"8"	"0"	"1"
"TUR"	"rice"	"120,137"	"949,700"	"304"	"889"	"220"	"288"	"845"	"209"
"TUR"	"whea"	"9,889,829"	"27,000,000"	"1,600"	"46"	"143"	"43,198"	"1,250"	"3,852"
"TUR"	"ocer"	"267,721"	"751,228"	"2,139"	"196"	"164"	"1,607"	"147"	"123"
"TUR"	"puls"	"917,213"	"1,276,248"	"1,289"	"179"	"262"	"1,646"	"228"	"334"
"TUR"	"gnut"	"44,290"	"173,835"	"612"	"1,245"	"118"	"106"	"216"	"21"
"TUR"	"oils"	"1,765,115"	"5,336,127"	"3,459"	"1,039"	"427"	"18,460"	"5,543"	"2,278"
"TUR"	"ipot"	"135,904"	"4,550,000"	"57"	"76"	"13"	"259"	"346"	"59"
"TUR"	"root"	"53"	"1,029"	"1,146"	"285"	"168"	"1"	"0"	"0"
"TUR"	"leaf"	"271,536"	"5,113,716"	"141"	"99"	"56"	"721"	"506"	"286"
"TUR"	"vege"	"456,968"	"19,031,813"	"111"	"62"	"36"	"2,117"	"1,175"	"680"
"TUR"	"sugr"	"290,698"	"17,436,100"	"210"	"333"	"43"	"3,662"	"5,798"	"741"
"TUR"	"toba"	"93,503"	"75,276"	"1,961"	"1,203"	"400"	"148"	"91"	"30"
"TUR"	"cott"	"518,659"	"2,570,028"	"1,961"	"1,203"	"400"	"5,040"	"3,092"	"1,028"
"TUR"	"nuts"	"1,277,101"	"1,553,155"	"4,559"	"955"	"293"	"7,081"	"1,483"	"455"
"TUR"	"bana"	"7,616"	"498,888"	"116"	"63"	"21"	"58"	"31"	"10"
"TUR"	"plan"	"0"	"1"	"116"	"63"	"21"	"0"	"0"	"0"
"TUR"	"frui"	"1,354,589"	"23,161,856"	"475"	"175"	"86"	"11,011"	"4,044"	"1,992"
"TUR"	"teal"	"78,133"	"1,480,536"	"2,296"	"735"	"160"	"3,399"	"1,088"	"237"
"TUR"	"ocrp"	"106,904"	"299,487"	"1,636"	"1,205"	"320"	"490"	"361"	"96"
"TUR"	"catt"	"0"	"1,004,261"	"13,909"	"628"	"519"	"13,968"	"631"	"521"
"TUR"	"milk"	"0"	"22,120,715"	"847"	"108"	"95"	"18,736"	"2,389"	"2,101"
"TUR"	"poul"	"0"	"2,229,096"	"3,787"	"369"	"393"	"8,442"	"823"	"876"
"TUR"	"eggs"	"0"	"1,227,732"	"3,479"	"353"	"371"	"4,271"	"433"	"455"
"TUR"	"smlr"	"0"	"496,711"	"4,990"	"283"	"56"	"2,479"	"140"	"28"
"TUR"	"oliv"	"0"	"114,563"	"32,465"	"1,182"	"858"	"3,719"	"135"	"98"
"TUR"	"aqua"	"0"	"138"	"1,629"	"179"	"166"	"0"	"0"	"0"
"TUR"	"fish"	"0"	"492"	"0"	"0"	"0"	"0"	"0"	"0"
"TUR"	"meat"	"0"	"195,332"	"0"	"0"	"0"	"0"	"0"	"0"
"TUR"	"fsea"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"TUR"	"fveg"	"0"	"2,056,052"	"0"	"2"	"0"	"0"	"3"	"0"
"TUR"	"foil"	"0"	"2,787,640"	"0"	"0"	"0"	"0"	"0"	"0"
"TUR"	"dair"	"0"	"12,365,698"	"0"	"2"	"0"	"0"	"23"	"0"
"TUR"	"mmll"	"0"	"2,336,062"	"0"	"2"	"0"	"0"	"4"	"0"
"TUR"	"rmll"	"0"	"576,197"	"0"	"2"	"0"	"0"	"1"	"0"
"TUR"	"wmll"	"0"	"17,994,872"	"0"	"2"	"0"	"0"	"31"	"0"
"TUR"	"gmll"	"0"	"599,027"	"0"	"2"	"0"	"0"	"1"	"0"
"TUR"	"sref"	"0"	"5,816,554"	"0"	"1"	"0"	"0"	"4"	"0"
"TUR"	"food"	"0"	"3,064,109"	"0"	"2"	"0"	"0"	"5"	"0"
"TUR"	"beve"	"0"	"1,366,156"	"0"	"8"	"0"	"0"	"10"	"0"
"TUV"	"oils"	"1,657"	"1,600"	"15,428"	"10"	"93"	"25"	"0"	"0"
"TUV"	"poul"	"0"	"60"	"4,157"	"368"	"593"	"0"	"0"	"0"
"TUV"	"eggs"	"0"	"19"	"1,685"	"253"	"255"	"0"	"0"	"0"
"TUV"	"oliv"	"0"	"128"	"2,683"	"561"	"276"	"0"	"0"	"0"
"TZA"	"maiz"	"3,546,448"	"6,273,151"	"2,573"	"18"	"35"	"16,141"	"113"	"220"
"TZA"	"sorg"	"870,103"	"988,429"	"3,873"	"0"	"0"	"3,828"	"0"	"0"
"TZA"	"rice"	"1,032,902"	"2,250,846"	"2,653"	"331"	"35"	"5,971"	"746"	"79"
"TZA"	"whea"	"63,825"	"76,152"	"1,840"	"0"	"0"	"140"	"0"	"0"
"TZA"	"ocer"	"65,964"	"52,024"	"2,302"	"95"	"11"	"120"	"5"	"1"
"TZA"	"puls"	"1,348,600"	"1,585,182"	"2,255"	"0"	"1"	"3,574"	"0"	"1"
"TZA"	"gnut"	"980,000"	"370,356"	"2,242"	"0"	"0"	"830"	"0"	"0"
"TZA"	"oils"	"2,632,105"	"2,357,002"	"5,757"	"59"	"1"	"13,569"	"140"	"1"
"TZA"	"cass"	"983,505"	"10,025,358"	"390"	"0"	"0"	"3,910"	"0"	"0"
"TZA"	"ipot"	"96,574"	"1,080,144"	"201"	"0"	"0"	"217"	"0"	"0"
"TZA"	"spot"	"530,526"	"3,744,093"	"1,812"	"12"	"2"	"6,784"	"45"	"7"
"TZA"	"root"	"2,536"	"13,009"	"2,302"	"95"	"11"	"30"	"1"	"0"
"TZA"	"leaf"	"7,985"	"73,144"	"15"	"6"	"1"	"1"	"0"	"0"
"TZA"	"vege"	"501,143"	"2,529,135"	"891"	"23"	"20"	"2,253"	"59"	"50"
"TZA"	"sugr"	"44,598"	"3,117,812"	"62"	"0"	"0"	"193"	"0"	"0"
"TZA"	"toba"	"211,437"	"112,870"	"3,968"	"0"	"403"	"448"	"0"	"45"
"TZA"	"cott"	"443,393"	"310,338"	"8,853"	"241"	"0"	"2,748"	"75"	"0"
"TZA"	"nuts"	"1,228,117"	"354,430"	"5,004"	"144"	"0"	"1,774"	"51"	"0"
"TZA"	"bana"	"281,486"	"3,395,499"	"1,680"	"199"	"0"	"5,704"	"676"	"0"
"TZA"	"plan"	"301,616"	"576,477"	"1,680"	"199"	"0"	"968"	"115"	"0"
"TZA"	"frui"	"165,914"	"1,576,711"	"1,244"	"0"	"0"	"1,961"	"0"	"0"
"TZA"	"teal"	"26,982"	"55,426"	"5,572"	"223"	"108"	"309"	"12"	"6"
"TZA"	"coff"	"142,029"	"43,193"	"18,043"	"1"	"38"	"779"	"0"	"2"
"TZA"	"coco"	"21,189"	"10,500"	"9,996"	"0"	"0"	"105"	"0"	"0"
"TZA"	"ocrp"	"27,858"	"25,946"	"7,554"	"156"	"0"	"196"	"4"	"0"
"TZA"	"catt"	"0"	"471,692"	"13,750"	"171"	"1"	"6,486"	"80"	"0"
"TZA"	"milk"	"0"	"2,610,354"	"1,581"	"137"	"3"	"4,127"	"358"	"8"
"TZA"	"poul"	"0"	"79,441"	"5,018"	"70"	"57"	"399"	"6"	"5"
"TZA"	"eggs"	"0"	"110,550"	"4,803"	"117"	"54"	"531"	"13"	"6"
"TZA"	"smlr"	"0"	"73,482"	"3,803"	"190"	"0"	"279"	"14"	"0"
"TZA"	"oliv"	"0"	"73,790"	"4,575"	"300"	"45"	"338"	"22"	"3"
"TZA"	"aqua"	"0"	"579"	"1,629"	"179"	"166"	"1"	"0"	"0"
"TZA"	"fish"	"0"	"92"	"0"	"0"	"0"	"0"	"0"	"0"
